Date,^KS11,^GSPC,KRW=X,^TNX,^VIX,HG=F,EEM,CL=F,DX-Y.NYB,GC=F,JPYKRW=X,CHF=X,^VVIX
2019-01-29,2183.360107421875,2640.0,1119.699951171875,2.7119998931884766,19.1299991607666,2.7320001125335693,35.40681457519531,53.310001373291016,95.81999969482422,1308.199951171875,10.244999885559082,0.991599977016449,86.83999633789062
2019-01-30,2206.199951171875,2681.050048828125,1117.8699951171875,2.694999933242798,17.65999984741211,2.7730000019073486,36.17707824707031,54.22999954223633,95.33999633789062,1309.9000244140625,10.21399974822998,0.9944999814033508,82.38999938964844
2019-01-31,2204.85009765625,2704.10009765625,1109.0,2.634999990463257,16.56999969482422,2.7890000343322754,36.48179626464844,53.790000915527344,95.58000183105469,1319.699951171875,10.17300033569336,0.9934999942779541,79.23999786376953
2019-02-01,2203.4599609375,2706.530029296875,1111.550048828125,2.690999984741211,16.139999389648438,2.7750000953674316,36.194007873535156,55.2599983215332,95.58000183105469,1316.9000244140625,10.210000038146973,0.9937000274658203,80.0
2019-02-04,2203.4599609375,2724.8701171875,1118.300048828125,2.7239999771118164,15.729999542236328,2.7950000762939453,36.25326156616211,54.560001373291016,95.8499984741211,1314.300048828125,10.218000411987305,0.9954699873924255,77.36000061035156
2019-02-05,2203.4599609375,2737.699951171875,1121.0999755859375,2.7019999027252197,15.569999694824219,2.816999912261963,36.75266647338867,53.65999984741211,96.0999984741211,1314.199951171875,10.192000389099121,0.9977999925613403,80.62000274658203
2019-02-06,2203.4599609375,2731.610107421875,1118.699951171875,2.7019999027252197,15.380000114440918,2.8355000019073486,36.25326156616211,54.0099983215332,96.41999816894531,1309.5,10.170999526977539,0.9997100234031677,84.98999786376953
2019-02-07,2203.419921875,2706.050048828125,1121.6300048828125,2.6519999504089355,16.3700008392334,2.8285000324249268,35.88928985595703,52.63999938964844,96.51000213623047,1309.4000244140625,10.194999694824219,1.0020999908447266,85.01000213623047
2019-02-08,2177.050048828125,2707.8798828125,1123.75,2.631999969482422,15.720000267028809,2.809999942779541,35.68613815307617,52.720001220703125,96.63999938964844,1313.699951171875,10.234000205993652,1.0024100542068481,82.69999694824219
2019-02-11,2180.72998046875,2709.800048828125,1122.8800048828125,2.6610000133514404,15.970000267028809,2.7915000915527344,35.56763458251953,52.40999984741211,97.05999755859375,1307.0,10.225000381469727,0.9992899894714355,82.7699966430664
2019-02-12,2190.469970703125,2744.72998046875,1125.02001953125,2.684000015258789,15.430000305175781,2.7744998931884766,35.8639030456543,53.099998474121094,96.70999908447266,1309.199951171875,10.190999984741211,1.0039000511169434,81.62999725341797
2019-02-13,2201.47998046875,2753.030029296875,1120.300048828125,2.7079999446868896,15.649999618530273,2.7739999294281006,35.609962463378906,53.900001525878906,97.12999725341797,1310.800048828125,10.13599967956543,1.0061099529266357,80.2699966430664
2019-02-14,2225.85009765625,2745.72998046875,1123.719970703125,2.6570000648498535,16.219999313354492,2.7760000228881836,35.67767333984375,54.40999984741211,96.9800033569336,1309.800048828125,10.126999855041504,1.0087000131607056,81.63999938964844
2019-02-15,2196.090087890625,2775.60009765625,1128.300048828125,2.6659998893737793,14.90999984741211,2.802500009536743,35.626888275146484,55.59000015258789,96.91999816894531,1318.0999755859375,10.206999778747559,1.0049500465393066,80.44999694824219
2019-02-18,2210.889892578125,2775.60009765625,1125.31005859375,2.6659998893737793,14.90999984741211,2.802500009536743,35.626888275146484,55.59000015258789,96.91999816894531,1318.0999755859375,10.178000450134277,1.0045000314712524,80.44999694824219
2019-02-19,2205.6298828125,2779.760009765625,1124.280029296875,2.6470000743865967,14.880000114440918,2.881500005722046,35.90621566772461,56.09000015258789,96.5199966430664,1340.0999755859375,10.166000366210938,1.0044699907302856,78.63999938964844
2019-02-20,2229.760009765625,2784.699951171875,1121.4200439453125,2.6540000438690186,14.020000457763672,2.930000066757202,36.1093635559082,56.91999816894531,96.44999694824219,1343.300048828125,10.140999794006348,1.0012799501419067,75.58999633789062
2019-02-21,2228.659912109375,2774.8798828125,1121.719970703125,2.687999963760376,14.460000038146973,2.9024999141693115,36.03318405151367,56.959999084472656,96.61000061035156,1323.5,10.126999855041504,1.0,76.63999938964844
2019-02-22,2230.5,2792.669921875,1124.1500244140625,2.6549999713897705,13.510000228881836,2.9609999656677246,36.43101119995117,57.2599983215332,96.51000213623047,1329.199951171875,10.154000282287598,1.0008599758148193,74.9800033569336
